Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
4:9	tsy2		rc://*/ta/man/translate/figs-metonymy	חַלְלֵי־חֶ֔רֶב	1	Here, **the slain of the sword** represents those who died in battle. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [those who died by the sword in battle]
4:9	olqr		rc://*/ta/man/translate/grammar-connect-logic-result	שֶׁ֣⁠הֵ֤ם יָז֨וּבוּ֙ מְדֻקָּרִ֔ים מִ⁠תְּנוּבֹ֖ת שָׂדָֽי	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [because there was no food from the fields, they wasted away, pierced by hunger]
4:10	bm00		rc://*/ta/man/translate/figs-metonymy	יְדֵ֗י נָשִׁים֙ רַחֲמָ֣נִיּ֔וֹת	1	Here, **The hands of compassionate women** represents the women themselves and their actions. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [Compassionate women themselves]
4:10	m1py		rc://*/ta/man/translate/writing-pronouns	הָי֤וּ לְ⁠בָרוֹת֙ לָ֔⁠מוֹ	1	The pronoun **they** refers to the children, while the pronoun **them** refers to the women.
4:11	jl4y		rc://*/ta/man/translate/figs-idiom	חֲר֣וֹן אַפּ֑⁠וֹ	1	The writer is using **the burning of his nose** as a common expression of the culture to mean that Yahweh is angry. If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [his fierce anger] or [his burning anger]
4:12	vt45		rc://*/ta/man/translate/figs-metonymy	בְּ⁠שַׁעֲרֵ֖י יְרוּשָׁלִָֽם	1	Here, **the gates of Jerusalem** represents the city itself and its defenses. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [the city of Jerusalem]
4:13	krnt		rc://*/ta/man/translate/figs-parallelism	מֵֽ⁠חַטֹּ֣את נְבִיאֶ֔י⁠הָ עֲוֺנ֖וֹת כֹּהֲנֶ֑י⁠הָ	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could combine them and express the emphasis in another way. The pronoun **her** in the phrases **her prophets** and **her priests** refers to Jerusalem. Alternate translation: [Because of the great wickedness of her religious leaders]
4:13	vihk		rc://*/ta/man/translate/figs-metonymy	הַ⁠שֹּׁפְכִ֥ים & דַּ֥ם צַדִּיקִֽים	1	Here, **pouring out the blood of the righteous** represents killing innocent people. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [killing righteous people]
4:14	sdc9		rc://*/ta/man/translate/figs-metaphor	נָע֤וּ עִוְרִים֙ בַּֽ⁠חוּצ֔וֹת	1	Here the writer is speaking as if the prophets and priests were physically **blind**. He means that they had no moral or spiritual discernment, and now after Jerusalem’s destruction they wander helplessly through the streets. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [They wandered through the streets without direction, unable to see what they had done]
4:14	mq2b		rc://*/ta/man/translate/figs-metonymy	נְגֹֽאֲל֖וּ בַּ⁠דָּ֑ם	1	Here, **blood** represents the guilt of having murdered innocent people. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [they were guilty of shedding innocent blood] or [the blood of their victims defiled them]
4:15	mcz5		rc://*/ta/man/translate/figs-quotations	ס֣וּרוּ טָמֵ֞א קָ֣רְאוּ לָ֗⁠מוֹ ס֤וּרוּ ס֨וּרוּ֙ אַל־תִּגָּ֔עוּ	1	If it would be more natural in your language, you could express these as indirect quotations. The verse contains direct quotations of what people shouted at the defiled priests and prophets. The first pronoun **they** refers to the people of the city, while the pronoun **them** refers to the priests and prophets. Alternate translation: [People shouted at them to turn aside because they were unclean, and told them to go away and not to touch anyone]
4:15	r15d		rc://*/ta/man/translate/figs-quotations	אָֽמְרוּ֙ בַּ⁠גּוֹיִ֔ם לֹ֥א יוֹסִ֖יפוּ לָ⁠גֽוּר	1	If it would be more natural in your language, you could express this as an indirect quotation. The first **They** refers to the people of the nations while the second **They** refers to the priests and prophets. Alternate translation: [They said among the nations that those priests and prophets could not continue to live there]
4:16	ewps		rc://*/ta/man/translate/figs-metonymy	פְּנֵ֤י יְהוָה֙ חִלְּקָ֔⁠ם	1	Here, **The face of Yahweh** represents Yahweh’s presence and active attention. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [Yahweh himself scattered them]
4:16	xi08		rc://*/ta/man/translate/figs-explicit	לֹ֥א יוֹסִ֖יף לְ⁠הַבִּיטָ֑⁠ם	1	By saying Yahweh will **not continue to look at them**, the writer means that Yahweh will no longer watch over or care for the priests and prophets he has scattered. You could indicate this explicitly in your translation if that would be helpful to your readers. The pronoun **he** refers to Yahweh, while the pronoun **them** refers to the priests and prophets. Alternate translation: [he will no longer watch over them]
4:16	j498		rc://*/ta/man/translate/figs-idiom	פְּנֵ֤י כֹהֲנִים֙ לֹ֣א נָשָׂ֔אוּ	1	The writer is using **The face of the priests they did not lift up** as a common expression of the culture to mean they did not show respect to the priests. If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. The pronoun **they** in the phrases **they did not lift up** and **they did not show grace** refers to the people of the nations. Alternate translation: [They did not show respect to the priests] or [They did not honor the priests]
4:16	brxs		rc://*/ta/man/translate/figs-idiom	לֹ֥א חָנָֽנוּ	1	The writer is using **show grace** as a common expression meaning to show kindness or mercy. If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [they did not show them any mercy]
4:17	xv4u		rc://*/ta/man/translate/writing-pronouns	עֵינֵ֔י⁠נוּ	1	In this verse, the writer shifts from speaking about the people of Jerusalem in the third person (as in verses 1–16) to speaking in the first-person plural, identifying himself with them. If it would be helpful to your readers, you could note this shift or make it natural in your language.
4:17	mj3c		rc://*/ta/man/translate/figs-metonymy	עוד⁠ינה תִּכְלֶ֣ינָה עֵינֵ֔י⁠נוּ אֶל	1	Here the writer is using **Our eyes** to represent the act of watching and hoping. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [We still grew weary looking for]
4:17	zhnh		rc://*/ta/man/translate/figs-metaphor	עֶזְרָתֵ֖⁠נוּ הָ֑בֶל	1	Here the writer is speaking of the help they hoped for as if it were **a vapor**, something that appears but quickly vanishes. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [our help was worthless] or [our help amounted to nothing]
4:18	qcqb		rc://*/ta/man/translate/figs-metaphor	צָד֣וּ צְעָדֵ֔י⁠נוּ	1	Here the writer is speaking as if the enemies were hunters and the people of Judah were prey that they **hunted** and **our steps** represents the people’s movements and daily activities. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [They tracked our every movement]
4:18	rme3		rc://*/ta/man/translate/writing-poetry	קָרַ֥ב קִצֵּ֛י⁠נוּ מָלְא֥וּ יָמֵ֖י⁠נוּ כִּי־בָ֥א קִצֵּֽי⁠נוּ	1	Jeremiah uses three phrases that build on each other to express the same idea with increasing intensity. **Our end** represents the time of their destruction, and **our days** represents the time they had left. The first phrase says it was approaching, the second that their time had run out, and the third confirms it had arrived. If your language has a natural way to build this kind of repetition, use it. If not, you could combine these and express the emphasis in another way. Alternate translation: [The time of our destruction was at hand—our days had run out, for our end had finally come]
4:19	p02c		rc://*/ta/man/translate/figs-merism	עַל־הֶ⁠הָרִ֣ים & בַּ⁠מִּדְבָּ֖ר	1	The writer is referring to all places by naming two extremes, **On the mountains** and **in the wilderness**. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [Everywhere, whether on the mountains … in the wilderness]
4:20	a28v		rc://*/ta/man/translate/figs-metaphor	ר֤וּחַ אַפֵּ֨י⁠נוּ֙	1	Here the writer is speaking as if the king were **The breath of our nostrils**, that is, as essential to the people’s lives as breathing. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [The one who was essential to our life]
4:20	oyxo		rc://*/ta/man/translate/figs-metaphor	נִלְכַּ֖ד בִּ⁠שְׁחִיתוֹתָ֑⁠ם	1	Here the writer is speaking as if the king were an animal **captured in their pits**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [fell into the traps they set] or [the enemies captured him in their pits]
4:20	h1o6		rc://*/ta/man/translate/figs-quotations	אֲשֶׁ֣ר אָמַ֔רְנוּ בְּ⁠צִלּ֖⁠וֹ נִֽחְיֶ֥ה בַ⁠גּוֹיִֽם	1	If it would be more natural in your language, you could express this as an indirect quotation. Alternate translation: [of whom we said that we would live under his protection among the nations]
4:20	ho16		rc://*/ta/man/translate/figs-metaphor	בְּ⁠צִלּ֖⁠וֹ נִֽחְיֶ֥ה	1	Here the writer is speaking as if the king’s protection were a **shadow** that shelters from the heat. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [Under his protection we will live]
4:21	x8ws		rc://*/ta/man/translate/figs-apostrophe	שִׂ֤ישִׂי וְ⁠שִׂמְחִי֙ בַּת־אֱד֔וֹם יושבתי בְּ⁠אֶ֣רֶץ ע֑וּץ	1	The writer is speaking to the people of Edom, who are not present. He is doing this to communicate to the people listening to him that he feels very strongly about the judgment that will come on Edom as well. If it would be helpful in your language, you could translate these words as if he were speaking directly to his own people about Edom. Alternate translation: [The people of Edom who live in the land of Uz may rejoice and be glad now]
4:21	infj		rc://*/ta/man/translate/figs-irony	שִׂ֤ישִׂי וְ⁠שִׂמְחִי֙ בַּת־אֱד֔וֹם	1	The writer actually means to communicate the opposite of the literal meaning of what he is saying here. He is not genuinely urging Edom to celebrate but is sarcastically warning that judgment is coming for them as well. If a speaker of your language would not do that, you could translate the meaning plainly. Alternate translation: [You may be celebrating now, people of Edom]
4:21	utml		rc://*/ta/man/translate/figs-metaphor	גַּם־עָלַ֨יִ⁠ךְ֙ תַּעֲבָר־כּ֔וֹס	1	Here the writer is speaking as if God’s judgment were a **cup** of wine being passed to Edom to drink. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [Yahweh will also judge you]
4:21	dy5a		rc://*/ta/man/translate/figs-metaphor	תִּשְׁכְּרִ֖י וְ⁠תִתְעָרִֽי	1	Here the writer is speaking as if experiencing God’s judgment were becoming **drunk** and the resulting public humiliation were making **yourself naked**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [you will stagger under his judgment and will be exposed in your shame]
4:22	dvu0		rc://*/ta/man/translate/figs-metonymy	תַּם־עֲוֺנֵ⁠ךְ֙ בַּת־צִיּ֔וֹן	1	As in [4:6](../04/06.md), the word **iniquity** here could represent either the sin itself or the punishment for it. In this context, the sense is most likely that Zion’s **punishment** is complete—Yahweh has finished disciplining his people and will not send them into exile again. Alternate translation: [Your punishment is complete, daughter of Zion] or [You have finished serving your sentence, people of Zion]
4:22	s3x9		rc://*/ta/man/translate/figs-idiom	פָּקַ֤ד עֲוֺנֵ⁠ךְ֙	1	The writer is using **He will visit your iniquity** as a common expression of the culture to mean that Yahweh will punish Edom for their wrongdoing. If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [He will punish you for your iniquity] or [He will hold you accountable for your wrongdoing]
4:22	vsgf		rc://*/ta/man/translate/figs-metaphor	גִּלָּ֖ה עַל־חַטֹּאתָֽיִ⁠ךְ	1	Here the writer is speaking as if Edom’s sins were hidden things that Yahweh will **uncover** for all to see. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [he will expose your sins for all to see]
5:intro	qq6e					# Lamentations 5 Chapter Introduction\n\n## Structure and Formatting\n\nThis chapter is a communal prayer to Yahweh, cataloging the people’s suffering (vv. 1–18), affirming God’s eternal throne (v. 19), and closing with petitions and rhetorical questions (vv. 20–22). Unlike chapters 1–4, it is not an acrostic, though it retains 22 verses matching the Hebrew alphabet.\n\n## Religious and Cultural Concepts in This Chapter\n\n### Inherited guilt\n\nThe community confesses that their fathers sinned and died, yet the current generation bears their iniquity (v. 7), reflecting communal covenant accountability.\n\n## Translation Issues in This Chapter\n\n### Recurring synonymous parallelism\n\nMany verses pair synonymous lines, requiring translators to preserve the parallel structure while keeping each line distinct.
5:1	sku1		rc://*/ta/man/translate/figs-imperative	זְכֹ֤ר יְהוָה֙ מֶֽה־הָ֣יָה לָ֔⁠נוּ הביט וּ⁠רְאֵ֥ה אֶת־חֶרְפָּתֵֽ⁠נוּ	1	This is an imperative, but it communicates a polite request rather than a command. If the imperative does not communicate a polite request for your readers, then use a form in your language that communicates a polite request. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: [Please remember, Yahweh, what has happened to us; please look and see our reproach]
5:1	lty9		rc://*/ta/man/translate/figs-doublet	הביט וּ⁠רְאֵ֥ה	1	The terms **look** and **see** mean similar things. The writer is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [look carefully at]
5:2	slk5		rc://*/ta/man/translate/figs-parallelism	נַחֲלָתֵ֨⁠נוּ֙ נֶֽהֶפְכָ֣ה לְ⁠זָרִ֔ים בָּתֵּ֖י⁠נוּ לְ⁠נָכְרִֽים	1	These two clauses mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could combine them and express the emphasis in another way. Alternate translation: [Our inheritance and our houses have been taken from us and given to people who are not from our land]
5:3	pu4h		rc://*/ta/man/translate/figs-simile	אִמֹּתֵ֖י⁠נוּ כְּ⁠אַלְמָנֽוֹת	1	The point of this comparison is that just as **widows** are without husbands to care for them, so are **our mothers** without anyone to support them. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [our mothers have no one to support them]
5:4	sp0m		rc://*/ta/man/translate/figs-infostructure	מֵימֵ֨י⁠נוּ֙ בְּ⁠כֶ֣סֶף שָׁתִ֔ינוּ	1	If it would be more natural in your language, you could change the order of the words so that the subject comes before the object. Alternate translation: [We drink our water for silver]
5:5	qzia		rc://*/ta/man/translate/figs-idiom	עַ֤ל צַוָּארֵ֨⁠נוּ֙ נִרְדָּ֔פְנוּ	1	The writer is using **pursued on our necks** as a common expression of the culture to mean “our enemies chase us relentlessly and are close behind us.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [We are chased relentlessly by our enemies]
5:5	dag5		rc://*/ta/man/translate/figs-abstractnouns	לא	1	If your language does not use an abstract noun for the idea of **rest**, you could express the same idea in another way. Alternate translation: [and we are not allowed to rest]
5:6	tm6r		rc://*/ta/man/translate/figs-idiom	מִצְרַ֨יִם֙ נָתַ֣נּוּ יָ֔ד	1	The writer is using **given a hand** as a common expression of the culture to mean “submitted” or “surrendered.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [We have submitted to Egypt]
5:6	ou7x		rc://*/ta/man/translate/figs-explicit	אַשּׁ֖וּר	1	The implication is that the people also submitted to Assyria, just as they submitted to Egypt. You could include this information if that would be helpful to your readers. Alternate translation: [to Assyria also]
5:6	q83v		rc://*/ta/man/translate/grammar-connect-logic-goal	מִצְרַ֨יִם֙ נָתַ֣נּוּ יָ֔ד אַשּׁ֖וּר לִ⁠שְׂבֹּ֥עַֽ לָֽחֶם	1	Here, **to be satisfied with bread** marks getting food as the goal or purpose of submitting to Egypt and Assyria. Use a connector in your language that makes it clear that this is the purpose.
5:7	vxwx		rc://*/ta/man/translate/figs-euphemism	אינ⁠ם	1	The writer is referring to death in a polite way by using the phrase **they are no more**. Depending on what is helpful for your readers, you could use a polite way of referring to this in your language, or you could state this plainly. Alternate translation: [they have died]
5:7	hppb		rc://*/ta/man/translate/writing-pronouns	אנחנו עֲוֺנֹתֵי⁠הֶ֥ם סָבָֽלְנוּ	1	The pronoun **we** refers to the current generation of the people of Jerusalem, in contrast with their **fathers** who sinned and died. It may be helpful to clarify this for your readers. Alternate translation: [and we, the current generation, bear their iniquities]
5:7	gfom		rc://*/ta/man/translate/figs-metaphor	אנחנו עֲוֺנֹתֵי⁠הֶ֥ם סָבָֽלְנוּ	1	The writer is speaking as if the consequences of sin were a physical burden that people **bear**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [and we, we suffer the consequences of what they did wrong]
5:8	brvj		rc://*/ta/man/translate/figs-metonymy	מִ⁠יָּדָֽ⁠ם	1	Here, **their hand** represents “their control.” If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [from their control]
5:9	i781		rc://*/ta/man/translate/figs-idiom	מִ⁠פְּנֵ֖י	1	The writer is using **from the face of** as a common expression of the culture to mean “because of.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly here and in verse 10. Alternate translation: [because of]
5:9	p6cc		rc://*/ta/man/translate/figs-metonymy	חֶ֥רֶב הַ⁠מִּדְבָּֽר	1	Here, **the sword of the wilderness** represents “the violent dangers in the wilderness.” If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [the violent dangers of the wilderness]
5:10	kn30		rc://*/ta/man/translate/figs-simile	עוֹרֵ֨⁠נוּ֙ כְּ⁠תַנּ֣וּר נִכְמָ֔רוּ	1	The point of this comparison is that just as **an oven** is extremely hot, so the people’s **skin** is burning with intense heat from fever. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [Our skin burns as hot as an oven]
5:11	dqlx		rc://*/ta/man/translate/figs-euphemism	נָשִׁים֙ & עִנּ֔וּ	1	The writer is referring to sexual assault in a polite way by using the word **violate**. Depending on what is helpful for your readers, you could use a polite way of referring to this in your language, or you could state this plainly. Alternate translation: [They sexually assault women]
5:12	zpux		rc://*/ta/man/translate/figs-metonymy	פְּנֵ֥י זְקֵנִ֖ים	1	Here, **the faces of elders** represents the elders themselves. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [the elders themselves]
5:14	ykax		rc://*/ta/man/translate/figs-metonymy	זְקֵנִים֙ מִ⁠שַּׁ֣עַר שָׁבָ֔תוּ	1	Here, **the gate** represents the place where civic leaders gathered to make decisions and administer justice. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [Elders have ceased from making decisions]
5:14	qocd		rc://*/ta/man/translate/figs-merism	זְקֵנִים֙ מִ⁠שַּׁ֣עַר שָׁבָ֔תוּ בַּחוּרִ֖ים	1	The writer is referring to all of the people by naming two major components, **Elders** and **young men**. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [Everyone has stopped gathering at the gates, all the people have withdrawn]
5:15	yk39		rc://*/ta/man/translate/figs-metaphor	לִבֵּ֔⁠נוּ	1	The writer is speaking of the people’s emotions as if they were located in the **heart**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [our emotions]
5:16	kuph		rc://*/ta/man/translate/figs-metaphor	נָֽפְלָה֙ עֲטֶ֣רֶת רֹאשֵׁ֔⁠נוּ	1	The writer is speaking of the people’s honor and dignity as if it were a **crown** that could fall from their head. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [We have lost our honor and dignity]
5:16	dsba		rc://*/ta/man/translate/figs-exclamations	אֽוֹי־נָ֥א לָ֖⁠נוּ	1	The writer is using a phrase that expresses a strong feeling of grief and despair. There may be an equivalent word or phrase in your language that you can use in your translation to convey this feeling. Alternate translation: [We are now in great misery]
5:17	uc26		rc://*/ta/man/translate/figs-metaphor	הָיָ֤ה דָוֶה֙ לִבֵּ֔⁠נוּ	1	The writer is speaking of the people’s grief as if their **heart** had become physically **sick**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [our heart is filled with grief]
5:19	xza6		rc://*/ta/man/translate/figs-metaphor	לְ⁠עוֹלָ֣ם תֵּשֵׁ֔ב	1	The writer uses the word **sit** to speak of Yahweh’s rule as if he were a king on a throne. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [reign forever]
5:19	cws5		rc://*/ta/man/translate/figs-metonymy	כִּסְאֲ⁠ךָ֖	1	Here, **your throne** represents “your royal authority.” If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [your royal authority is]
5:19	p9ww		rc://*/ta/man/translate/figs-idiom	לְ⁠דֹ֥ר וָ⁠דֽוֹר	1	The writer is using **to generation and generation** as a common expression of the culture to mean “throughout every generation” or “forever.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [throughout every generation]
5:20	hv48		rc://*/ta/man/translate/figs-rquestion	לָ֤⁠מָּה לָ⁠נֶ֨צַח֙ תִּשְׁכָּחֵ֔⁠נוּ תַּֽעַזְבֵ֖⁠נוּ לְ⁠אֹ֥רֶךְ יָמִֽים	1	The writer is using the question form to express anguish over feeling abandoned by God. If a speaker of your language would not use the question form for that purpose, you could translate these as statements or as exclamations. Alternate translation: [Surely you have forgotten us forever, you have forsaken us for so long]
5:20	wbr9		rc://*/ta/man/translate/figs-idiom	לְ⁠אֹ֥רֶךְ יָמִֽים	1	The writer is using **for the length of days** as a common expression of the culture to mean “for a long time.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [for a very long time]
5:21	nhya		rc://*/ta/man/translate/figs-imperative	הֲשִׁיבֵ֨⁠נוּ יְהוָ֤ה ׀ אֵלֶ֨י⁠ךָ֙ ו⁠נשוב חַדֵּ֥שׁ יָמֵ֖י⁠נוּ כְּ⁠קֶֽדֶם	1	These phrases are imperatives, but they communicate polite requests rather than commands. If the imperative does not communicate a polite request for your readers, then use a form in your language that communicates a polite request. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: [Please bring us back to yourself, Yahweh, and please let us return; please make our days as they were in times past]
5:22	xrty		rc://*/ta/man/translate/figs-rquestion	כִּ֚י אִם־מָאֹ֣ס מְאַסְתָּ֔⁠נוּ	1	The writer is using the question form to express fear and anguish about the possibility that God has completely rejected his people. If a speaker of your language would not use the question form for that purpose, you could translate these as statements or as exclamations. Alternate translation: [For you have completely rejected us! You have been angry against us beyond measure!]
5:22	ok68		rc://*/ta/man/translate/figs-reduplication	מָאֹ֣ס מְאַסְתָּ֔⁠נוּ	1	The writer is repeating forms of the verb **rejected** in order to intensify his expression of the idea that it conveys. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the intensification. Alternate translation: [have you rejected, yes, rejected us]
5:22	d4uy		rc://*/ta/man/translate/figs-hyperbole	עַד־מְאֹֽד	1	The writer says **beyond measure** as an extreme statement for emphasis. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: [so greatly]
